longitud, latitud
-4.23066,55.8027
-1.20632,53.1476
-2.24103,53.4745
-1.37099,52.7135
0.289247,51.6357
-3.18241,55.9397
-1.95594,52.4777
-1.91207,52.5517
-0.421924,53.8534
-3.03601,51.1269
-3.47324,56.0767
-1.67812,55.0154
-2.13761,52.5157
-0.24983,51.5559
-3.80817,51.6159
-0.074274,51.5353
-1.39809,54.8967
-1.34759,52.5252
-2.21801,51.6959
-2.16909,53.0003
-3.22951,55.9609
-0.144193,51.4895
-1.7943,52.4096
-4.49727,55.6075
-2.49798,53.7502
-1.43629,50.9216
-2.51693,53.1918
-0.470789,52.1311
-1.52504,54.921
-2.12647,52.5893
-1.40938,50.9004
-1.50283,55.1274
-2.16168,53.2894
-2.19331,53.55
-1.70358,53.8017
-4.27222,55.8421
-1.36762,54.9304
-0.878628,53.7056
-2.2782,53.4453
-1.41087,50.9067
-0.069265,51.565
-0.709874,52.5022
-1.31409,53.4871
0.120683,51.4174
-3.94231,51.6248
-4.17395,50.3695
-1.09555,52.9685
-0.370831,51.4032
-4.0578,51.0812
-0.141321,51.6096
-0.124329,51.447
-0.308278,51.3021
-0.248099,52.5883
-0.267242,51.5836
-2.06308,52.5424
-2.58291,51.4477
-1.71722,53.8057
-2.22253,53.4522
-1.24555,52.9563
-3.62773,55.0779
-3.45961,56.0733
-1.44188,53.4074
-3.04446,53.3977
-1.50252,55.1273
-1.34521,53.2667
-0.121768,50.9607
-3.00081,51.1316
1.10399,52.5776
-0.418891,51.888
0.010641,51.5676
-3.05178,55.869
-0.850174,52.2629
-1.27864,51.8089
-2.14264,52.6136
-1.93148,52.3003
-4.18228,50.3855
-0.179179,51.49
-2.23419,51.8592
-2.09819,52.4857
-0.243348,51.3382
-0.193065,51.0977
-0.955155,51.42
-3.10324,51.0154
-3.00443,53.6329
-0.267094,51.4926
-0.571431,51.2402
-4.16215,55.8419
-2.91025,56.4708
-2.56837,51.4358
-0.751372,51.6146
-1.1057,52.6708
-1.69401,53.9068
-2.7195,53.4721
-1.88848,50.7226
-0.192013,51.4058
-0.106171,51.3815
-0.0896,51.5549
0.067712,51.5629
-1.63563,53.8471
-2.15815,52.9836
-2.27761,53.3768
-0.670629,50.7844
-0.186448,51.9911
-0.168658,51.5189
-1.92558,50.728
-3.46484,53.3145
-1.78107,53.7635
-1.21578,53.1453
0.094214,51.7719
-1.22836,52.9939
-0.190624,51.4592
-1.54814,53.7847
-2.26142,52.3724
-1.43603,55.0379
-1.10407,51.2546
-2.1814,53.0206
-0.089475,51.4546
-0.229777,51.5373
-4.21818,55.8048
-4.32313,55.8895
-2.79837,54.044
-3.11177,51.5253
-2.15562,53.479
-1.55331,54.9047
-1.81719,53.6537
-5.29499,50.2126
-0.539748,53.2265
-2.841,53.3685
-0.500376,52.1158
-1.79447,53.6899
-0.168227,51.2381
-0.159372,51.6168
-2.33967,53.4128
-0.074911,51.5236
-0.211951,51.5911
-0.126682,51.4845
-3.02128,53.8605
0.758297,51.3361
0.018412,51.4857
-3.16247,55.9154
-0.040294,51.5307
-4.67142,55.933
-2.13087,52.9754
-4.03095,55.8682
-1.62971,53.6902
-1.08662,50.8103
-2.0993,52.9763
-0.115325,50.8172
-0.465565,52.13
-1.86014,52.5099
-1.39462,54.8993
-2.14521,53.4749
-3.10294,51.015
-2.30704,51.2315
0.583896,51.5614
-2.23246,53.4225
-3.17263,51.4927
-1.63573,52.8131
-0.080308,51.5426
0.400328,52.7507
-0.281504,51.5499
-1.93855,52.4887
-1.97893,52.4418
0.15163,51.8179
-1.85615,53.72
-0.180729,51.6102
-0.566643,51.2376
-2.57377,51.4074
-0.195295,51.5998
-2.95571,51.3348
-1.39863,54.9544
-2.17132,53.5241
-0.057296,51.531
-1.08862,50.7878
-4.15836,55.9406
-0.035691,51.4065
1.40162,51.3868
-2.22584,52.1926
-1.48607,53.6847
-4.30352,55.8826
-2.20207,53.456
-2.17934,53.4578
-1.26495,51.7769
-1.77229,53.8151
0.00525,51.6189
-3.23423,54.1361
-3.5682,50.4357
0.021975,51.5954
-0.14189,51.5072
-1.19499,53.1297
-2.22277,52.1925
-2.59413,53.3945
-0.14103,51.5
-0.02456,51.4745
-2.52563,51.4598
1.28387,52.6456
-1.26949,53.0903
-3.95701,55.8695
-1.97421,52.4692
-0.085821,51.5522
-2.94116,53.4396
-0.195115,51.5715
0.872225,51.1417
-0.548249,51.3031
0.090267,51.4978
-3.01169,53.7843
1.29404,52.6137
-1.86383,52.46
-0.204347,51.4763
-2.4325,53.1007
0.374894,51.4353
-0.117057,51.648
-0.218961,51.5964
-1.77799,51.5834
-0.134738,51.5447
-0.106516,50.9996
1.30972,52.6335
-1.27495,51.4054
-4.37131,55.8456
-3.01446,53.836
-3.83225,55.7351
-1.40471,50.9104
-2.2392,53.4433
0.476862,51.7369
-0.130718,50.8477
-0.44926,51.9008
-2.14854,57.1479
-0.339587,50.8305
-0.055347,51.5294
-0.431525,51.9092
-0.160414,51.5196
-3.03092,53.4845
-1.49146,53.6773
-2.10628,53.6311
-4.27878,55.8287
-1.83535,53.8101
-3.27659,55.907
0.289195,50.7687
-1.3277,51.0622
-1.86638,52.4925
-1.69897,52.6143
-1.09527,50.796
0.261353,51.435
-0.962662,51.4441
-0.047704,51.5294
-0.087562,51.5244
-4.65305,55.6216
-0.243953,51.465
-2.9666,53.4264
-2.70515,53.769
-0.09252,53.5269
0.644305,51.5704
-1.09604,50.7928
-3.17879,55.9628
-2.54225,51.4411
-2.22058,53.4544
-2.49858,52.7052
0.776991,51.422
-2.95317,53.4316
-2.42974,53.5716
0.650242,51.5485
-1.53183,52.4429
-2.34296,53.4658
-2.22282,53.4796
-2.06683,51.9019
-1.44981,53.5389
-1.41198,52.5379
-2.20671,53.8213
-1.47454,54.9653
-2.06191,52.9668
-3.03283,53.7614
-2.48276,53.7451
-2.25937,53.4922
-2.05824,52.3416
-3.18412,51.5914
-0.117592,51.5093
-2.3827,53.5133
-2.29929,53.554
-0.442284,51.7156
-1.72375,53.8058
-2.31665,53.453
-1.1491,52.9486
-1.60283,55.0067
-1.79702,53.7582
0.894142,51.8924
-2.92004,53.1794
-3.41069,51.6124
-1.4494,52.9053
-2.75151,53.459
1.14851,51.8047
-0.42432,51.4281
-1.49594,52.9434
-0.147904,51.4513
-2.5436,51.4582
-0.429972,53.7277
-3.16796,51.4791
-0.07109,53.5701
-1.81287,51.561
-0.212205,51.581
-2.89267,53.353
0.093938,51.5276
-2.99201,53.3541
-0.176064,50.8469
-0.010845,51.4654
-2.7126,52.0576
-1.58406,54.9618
-2.62419,51.446
-1.04966,53.5376
-4.04755,55.8556
-0.14873,51.5588
-2.28943,53.4572
0.261342,50.8616
-0.265007,51.3919
1.24287,52.6409
-0.410757,51.5701
0.517629,52.3476
-1.06804,53.9571
-2.84426,51.4335
-2.17303,57.1541
-1.50846,50.9176
-0.783847,51.3014
-3.94658,51.6165
-0.081509,51.4043
-1.55437,52.774
-1.41673,54.9126
1.25869,52.637
-0.187125,51.9057
-0.965568,51.4301
-2.13583,52.9887
-0.086924,51.4915
-0.091101,51.5501
-0.60991,51.1851
-1.84157,52.4698
-2.09388,52.8101
-0.1176,51.5092
-1.9425,52.515
-4.36869,55.8736
-0.624925,53.5783
-1.59567,53.7814
-1.16789,52.2528
-0.232138,51.5062
-1.10925,52.6271
-1.46672,50.9233
-2.97747,53.4014
-2.33686,53.4562
-0.73666,52.0651
-0.239977,52.5957
-0.719053,52.3789
1.27801,52.6008
-2.57573,51.4487
-2.06363,52.5136
-1.19891,54.5691
-0.332294,51.5533
0.025219,51.4735
-0.601658,53.2207
-1.78422,53.6514
-1.06636,50.7945
-1.60765,53.8157
-4.13956,50.3771
-1.46008,53.4074
-3.02532,53.7894
-1.85895,52.4653
-1.83439,52.4205
-2.98189,51.2162
0.063131,51.4999
-0.584656,51.509
-2.02392,52.3961
-3.11527,53.4082
0.113168,51.7557
-0.309738,51.547
-2.11854,57.1192
-1.96879,50.7387
-2.11702,52.4775
-0.029277,51.5855
-1.23355,52.9952
-1.5659,53.4746
-1.77502,52.5303
1.7187,52.6153
0.270615,51.1396
-2.4572,53.5835
-1.5109,55.0066
0.297955,50.7767
-0.526595,51.8828
-0.034923,51.5249
-0.343022,51.5082
-1.68501,54.9546
-4.2245,55.8876
0.071935,51.5383
-0.052987,51.5171
0.896276,51.9007
-2.74872,52.7147
-1.52822,53.8147
-1.60508,53.7979
-2.43148,53.5939
-0.257982,51.6483
0.102432,50.7724
0.028575,51.4875
-0.175666,51.5563
-0.156618,51.4958
-2.34464,51.395
-1.53642,53.7876
-0.543424,53.2153
-2.95918,53.4512
-0.786898,51.3543
-0.535411,53.2307
-3.06684,55.9348
-0.294916,51.5307
-1.51156,53.7975
0.013436,51.4283
-1.07007,51.2709
-1.08092,50.8047
-1.8346,52.4439
-0.899518,52.7716
-0.136016,51.4463
0.035716,51.5475
-1.54788,54.999
-2.9988,53.1623
-2.56628,53.3815
-0.024057,51.5328
0.854696,51.1496
-3.21149,51.4046
-2.17276,52.4605
-1.13958,52.9408
-0.498068,51.631
0.086373,51.4504
-2.36627,53.3916
-0.079073,51.5514
0.462737,51.7382
-0.979652,50.8537
-2.2201,53.4487
-1.47708,54.9983
-4.46961,55.8389
-3.38992,51.5328
-0.32971,51.5057
-2.25028,52.3755
-0.110894,51.4936
-4.35534,55.8459
-2.54629,51.4539
-0.108649,51.4608
-1.30829,51.0625
-3.10027,54.1927
-1.53033,52.2935
1.31019,51.1315
-3.26735,55.9275
-1.70413,53.8756
-0.278104,51.6132
-0.762042,51.4133
-4.59584,55.4554
-2.22999,53.4676
-0.216973,51.3593
-2.54558,53.3966
-1.13573,53.9707
-2.09036,53.5409
-0.40141,54.2867
0.625895,51.549
-1.65727,52.6391
-1.19896,52.7788
-2.58639,53.3897
-1.32308,53.3671
-1.45312,53.7971
1.11851,52.0736
-1.62696,53.7099
0.185147,51.5777
-0.209841,51.7694
-1.88512,53.7142
-3.94884,55.8469
-1.78485,51.0763
-2.38257,53.7825
-0.080733,51.5462
-2.28836,53.5889
-4.39445,55.874
-0.211184,51.5335
-2.13468,53.5291
-1.18243,52.9487
-1.07001,50.8319
-2.10041,53.3897
-0.125048,51.5138
-1.55696,53.7969
-1.76206,53.7711
-4.30042,55.8707
-1.03011,53.5944
-4.32451,55.9101
-0.450445,51.714
-0.036466,51.4018
-3.21785,55.9314
1.19895,52.0432
-1.73323,51.5617
-3.00409,53.7583
-2.15901,53.8601
-4.14402,50.3732
-1.92203,50.7325
-0.597806,53.2011
-2.44924,53.7582
0.00465,51.6315
-0.756953,51.5742
-1.43455,54.9986
-0.147002,50.8239
0.748332,52.0348
-0.380828,51.8837
-1.11281,52.6338
-0.173362,51.5418
-1.24456,54.6935
-4.16728,50.3743
-1.18934,52.9933
-1.55339,52.2895
-1.43869,54.9711
-1.77502,52.5303
-2.08861,51.8927
-3.6917,51.5253
-0.198233,51.2401
-1.56136,53.8264
-2.09539,52.4856
-1.61613,54.9572
-1.30214,52.9832
0.037665,51.5943
-1.68147,52.6035
-0.702901,52.2984
-0.114529,51.4998
-0.369823,51.5325
0.010249,51.5947
-4.60673,55.5053
-0.181401,51.5282
-0.202485,51.5457
-1.56153,54.9511
-1.50406,51.7816
-3.5293,50.487
0.072773,51.5219
-3.34775,51.5938
-2.01221,53.106
-1.47577,53.3675
-2.30525,53.5432
0.508736,51.2702
-2.25711,53.4434
0.112472,52.1711
-0.245618,51.3464
-0.185039,51.4948
0.746207,52.0477
-2.15651,52.9826
-0.755423,52.0461
-2.5765,53.537
1.15186,51.0864
-3.0376,53.0221
-2.1284,53.5457
-2.24004,51.8672
-1.07273,50.8455
0.309249,51.4489
-1.89471,52.4707
-0.108489,51.5343
-1.63582,52.8017
-3.17439,55.9339
-2.12172,53.5318
-1.5843,53.6889
-2.62155,51.4954
-1.97561,52.5881
-1.30939,51.0648
0.40056,52.7522
-2.52528,53.2627
-2.24259,53.8
-1.982,52.4947
0.046967,51.5732
-0.374389,51.4893
0.025483,51.473
-2.03016,52.484
-0.050024,51.6033
0.296136,51.4916
-3.21915,55.9779
1.43441,51.36
-2.52457,53.5591
-3.01743,53.3932
-1.60583,54.9884
-0.101334,51.5226
-0.074127,51.508
-1.52758,52.29
-1.19194,53.1652
0.016499,51.5728
-0.100151,51.3707
-2.45992,53.0809
-0.016561,51.6222
-1.35735,53.7254
-2.12258,53.2566
1.72284,52.6014
-2.33686,53.5705
1.40643,51.3799
-2.16011,53.5099
-3.05713,55.872
0.030067,51.547
-1.22592,54.5721
-2.56438,51.4275
0.049448,50.7933
-1.83774,52.5094
-1.97533,52.5617
-3.51248,50.3886
-0.338265,51.7217
-3.49736,55.9111
-1.7295,53.8091
-0.069797,51.6342
-3.03029,53.39
-1.73583,53.7924
0.081326,51.5577
0.001524,51.498
-1.48264,51.2058
-0.136256,51.5111
-0.745765,51.5246
-0.207426,50.8293
-3.47845,53.3263
1.39137,51.3919
-1.99614,52.5177
-2.116,53.5374
0.711646,51.584
-3.19408,55.9809
-1.94394,52.5367
-2.45547,53.5772
-1.38631,54.9023
-2.20103,51.879
-2.27357,53.3806
-0.06802,51.5195
0.045495,51.4729
-1.4914,52.4272
-2.20743,53.0093
-2.99802,53.4698
-2.92291,51.3599
-1.16978,52.6449
-1.74161,53.8412
-0.442134,51.4119
-1.77167,51.5479
-3.04539,51.6542
-0.35826,51.4531
-0.077637,51.6162
-2.44664,53.742
-1.34435,53.4594
-0.110547,51.4811
-1.19439,52.6569
-2.99643,51.127
-0.176741,51.5114
0.140781,51.5826
-3.02933,53.8354
0.751374,52.0274
0.556533,51.883
-0.617788,53.5702
-4.60503,55.47
-2.99117,53.4087
-0.545041,53.2251
-4.35178,55.8795
-1.20103,52.9894
-3.0524,52.8581
-0.118955,51.5112
-2.9856,56.4782
-2.13387,52.4981
-2.02402,52.5854
-2.61446,51.4287
-0.633077,51.5233
-0.37655,53.7332
-0.263498,51.4924
-1.52296,52.3109
-2.09154,52.6153
-2.62057,51.4131
-1.48256,52.4164
-0.711345,52.3913
-1.39518,50.932
-1.9765,52.584
-0.485488,51.7656
-0.263832,51.5064
-0.414492,51.9016
-2.20355,53.009
0.462718,51.5725
-0.003053,51.4229
-0.977599,51.4647
-3.23843,54.1181
-1.53793,53.7193
-0.08064,51.5245
-4.76212,55.9497
-0.61262,51.5135
-2.74372,53.4526
-0.034006,51.4591
-2.95605,53.4255
-2.68978,51.492
-0.080264,51.6567
-3.03492,53.0098
0.356639,51.4329
-1.63745,54.6346
-1.13158,53.5235
-2.97236,56.4622
-0.194261,51.3488
-2.70573,53.7585
-1.54712,54.524
-0.082134,53.5564
-2.4498,52.6962
-2.13121,52.0009
-1.35242,52.0649
-0.257177,51.609
-1.87607,50.808
-3.2885,55.9089
-0.090677,51.4982
-2.21056,53.3453
0.880436,51.3101
-3.22369,55.939
-1.41165,54.9717
-0.060526,51.567
0.403532,52.2555
-2.49731,53.5262
-2.31099,53.5027
0.511771,52.3427
-3.28511,55.9034
-1.2705,53.1368
-0.39919,51.4762
-2.1329,53.4887
-1.7026,52.6449
-2.20611,53.0132
-2.09622,51.9159
-1.56651,55.0112
-0.064614,51.474
-2.24769,51.8328
-2.38447,51.3618
0.160899,52.6676
-0.388738,53.7832
-0.017072,51.6006
-0.213483,53.6173
-2.71228,53.4188
-2.08557,53.4891
-1.97637,50.6085
-0.432795,51.4873
-0.145071,51.4963
-2.33701,53.5704
0.003329,51.5523
-4.08147,50.3612
-2.28153,53.7885
-3.16352,55.9397
-1.98255,52.5766
-1.08649,53.9634
-0.374821,51.4204
-1.94109,52.6872
-4.10572,55.8529
-2.00129,52.5046
1.39619,51.2007
-0.153406,51.4612
0.305891,50.7852
-4.07221,51.0713
-1.93205,52.5067
0.158678,52.6676
-0.564156,51.4276
-2.58626,51.4849
-2.74478,54.657
-2.10944,53.5674
-2.14887,53.4882
1.3826,51.388
-0.371929,51.4208
0.863755,51.89
-3.01533,53.4629
0.559786,51.394
-0.177771,50.8323
-0.619141,51.2831
-2.95393,53.4654
-1.15269,52.6346
-1.17058,52.9615
-1.14059,52.9498
-2.77314,53.3645
-0.219438,51.4253
-0.158095,51.3661
-0.487748,51.7457
-1.53124,54.9917
-2.35376,51.3845
-0.645348,52.913
-1.42725,53.2201
-1.06603,50.8393
-1.78862,51.5634
-0.201793,51.3691
0.085268,52.539
-1.34966,53.4274
-0.090363,51.5574
-2.17982,53.5007
-0.241316,51.5485
0.54161,51.2501
-1.08176,53.5116
-2.45027,53.0865
-0.128906,51.4231
-0.352382,53.7465
-1.85149,52.4961
0.027607,51.576
-1.37902,53.0335
-1.52569,55.0253
-1.95618,50.74
-0.359854,52.7698
-3.21302,51.495
-1.82124,52.4362
-2.14355,53.6075
-1.13379,52.634
-1.63001,54.9413
0.357232,51.436
-0.27872,51.4899
-0.340186,51.5346
-0.050203,51.5485
-3.33966,51.77
-1.46609,53.3841
-2.19595,53.5006
-2.2201,51.8577
-1.8884,52.4045
-1.36439,53.5093
-1.36461,53.4242
-4.77857,50.3458
-1.32221,51.0667
-0.098301,51.5746
-2.21434,53.5308
0.035227,51.4525
-2.70985,52.0587
-4.22242,50.4136
-0.617052,54.4852
-2.14715,52.9013
-0.163471,51.1416
-1.59301,52.4135
0.29431,50.7776
0.702492,51.5465
-1.53662,52.771
-0.062453,51.6404
-1.57026,53.7881
-3.2058,55.9506
-2.26936,53.4994
-2.83861,51.4394
-2.989,56.484
-2.60869,51.4602
-1.74844,53.7913
0.144177,51.5689
-1.51252,52.4058
0.077444,51.4788
-2.2108,51.8885
-3.29716,55.9527
-3.09745,55.8793
-1.31988,52.9157
-1.12878,52.5958
-1.89273,50.7833
-2.99167,53.656
-2.1605,53.4959
-1.6676,55.0016
-0.278819,51.5637
-0.174917,51.4849
-2.107,52.4729
-1.17236,50.633
-1.13174,53.5234
-1.09853,53.9921
-2.31339,51.2387
-0.149795,51.5006
0.11754,51.5826
0.063536,51.362
-0.13596,51.5254
-3.03843,53.8775
-0.17292,51.9226
-2.70569,53.5388
-1.43411,52.4338
-0.329629,51.4488
-4.44219,55.9162
-3.21764,55.9553
-2.0198,52.7111
-1.89932,52.4513
-1.87854,52.4603
-2.75477,51.4331
-0.58124,51.2474
-2.02571,52.6841
-3.32337,51.5943
-1.55021,53.8468
-2.18242,52.6256
-4.25962,55.8508
0.190719,51.5224
-0.729726,52.4165
-1.4876,50.9905
-2.16075,53.4004
-2.66996,50.9439
-0.254819,51.5424
-1.23993,54.5673
-0.493441,52.0312
-4.26112,55.8464
-2.26553,52.3712
-2.66694,53.5884
-2.20635,53.0639
-0.829905,51.8237
-0.6089,51.711
-0.806585,51.8111
-0.876071,51.431
-3.15916,51.4787
-2.6555,53.7375
-1.08206,50.8475
-1.01782,53.5834
-0.126361,50.8465
-2.23596,53.4561
-2.25212,52.3887
-2.57208,51.9269
-3.05771,51.7117
-0.790403,51.4339
-0.265597,52.5489
-0.110892,51.0147
0.896303,51.8898
-0.136861,51.5104
-2.1145,52.5847
-1.50696,53.8279
-1.48983,52.4366
0.715669,51.5401
-2.59686,51.4473
-1.45122,53.3593
-1.67889,53.7157
-2.63081,51.5087
-0.137879,50.8212
-1.18881,53.0134
-2.41808,53.5687
-2.51428,51.4746
-1.76112,52.4824
-0.106159,51.441
1.17231,51.0847
-2.17081,52.4896
-2.18083,53.0999
-1.5203,52.2851
-4.0363,51.0728
0.029359,51.5376
0.278422,51.1907
-0.081824,51.5615
-1.36953,52.5474
-1.57019,54.9449
-2.23369,51.8751
-1.41384,54.886
0.780289,51.4219
-3.96716,51.6182
-0.721583,51.5233
0.279497,51.1487
-1.83717,50.73
-0.029802,51.5433
-1.28387,53.1148
-1.90767,52.6774
1.08924,51.2908
-1.55618,54.9691
-0.177882,51.4828
-0.050853,51.5097
0.212271,51.4466
-1.10364,51.2545
-0.011157,51.445
-1.17504,50.6331
0.35848,51.4351
-2.53989,51.4603
-1.96778,52.3934
-1.7472,53.7956
-1.96282,52.7085
0.127102,51.5555
-1.60485,54.9599
-0.289575,51.4885
1.17614,52.0363
-1.34069,52.0591
0.553991,51.2537
-2.43354,52.6536
-1.50845,52.4155
-0.157566,51.4651
0.007904,51.5547
-1.71166,53.7976
-1.65701,54.9793
-2.89077,53.3984
-0.484079,52.1226
-1.79671,51.5599
-0.282995,51.4911
-0.328132,51.7531
-2.01161,52.5382
-0.248657,52.5743
0.044048,51.6175
-0.179769,51.5475
-1.6312,53.6934
-1.77875,53.7708
1.17727,51.8053
-0.020135,51.4071
-1.56097,52.7669
-1.54132,53.3651
-0.210552,51.9893
-1.7535,51.5744
-1.8591,52.511
-2.07394,52.5137
-1.16552,52.9612
-2.25777,53.5021
-0.16184,51.4161
-0.368002,50.8138
-1.54469,53.7801
-0.104092,51.5741
-2.17987,53.0489
-0.5953,51.3267
0.418837,52.7531
-1.52077,53.8021
-0.35396,53.7682
-1.01154,50.8507
-1.08037,52.9611
-0.811491,53.0749
0.063435,51.5576
-2.19283,52.2028
-2.30471,53.4669
-0.224509,51.543
-0.601362,51.6785
-0.05032,51.4175
-2.17774,53.6514
-0.756226,51.6326
-3.04078,53.8312
-2.20925,53.0165
0.03849,51.3965
-1.93743,52.7597
-1.84417,52.4404
-1.33131,52.0621
-2.22066,53.4977
-2.0727,53.4533
-0.144279,51.5406
-0.798684,51.3814
-1.82993,52.587
-4.45062,55.9026
-2.52042,51.4702
-0.28326,51.6679
-4.25371,55.8508
-4.12762,51.6854
-1.47331,52.7479
0.587065,51.373
-3.19377,51.4637
-0.960799,51.4184
-3.99152,55.7912
-3.2295,51.6629
-0.434953,51.5294
-1.08044,53.9544
-0.075609,51.5139
-2.45559,50.6076
-1.51834,53.8157
-1.82085,52.4965
-1.00566,51.4521
-2.52203,53.5489
-2.32099,53.4893
-1.16515,54.5785
-2.98922,51.5706
-0.247173,52.5597
-1.4503,53.3846
-1.23984,51.6061
-1.36637,50.9475
-4.62863,55.4585
-1.32766,53.41
0.103357,51.4034
-1.85836,52.4668
0.057214,51.5541
-4.7988,50.3408
-2.54518,53.4009
-0.269272,51.4845
-0.247956,52.5734
-0.442738,51.5463
-2.48603,53.7398
-1.59626,53.7359
0.498855,51.3997
-3.09752,51.0148
-1.12917,53.5234
0.110539,51.422
0.082432,51.4935
-1.05676,53.7881
-0.881781,52.2414
-0.16612,51.6393
-0.441921,51.3631
-2.1717,53.0199
-1.11378,52.6295
-4.28669,55.8655
-1.2126,51.7282
-0.102701,51.514
-2.47474,53.7603
0.987738,52.1981
-2.93188,53.4421
-2.42701,51.5344
-2.27441,51.8349
-1.77933,50.7361
-1.4754,53.5684
-1.46035,52.4167
0.176603,51.3956
-0.119213,51.5155
-4.19543,55.8259
-1.21003,52.9369
-0.177078,51.5246
-2.5793,51.4585
-0.083969,52.3334
-0.443056,51.6383
-1.15138,52.9535
-1.53907,53.7813
-2.92313,51.5918
0.169927,51.2848
-0.54673,53.2415
-1.53893,53.9871
-0.302387,51.5158
-2.13655,53.6409
-1.87945,52.4532
-3.03342,53.4819
-0.242516,51.9838
-1.97722,52.6238
-3.2346,55.9447
-0.200842,51.3787
-4.15647,55.7537
-3.95806,55.8649
-0.518412,51.8842
-1.39341,54.9072
-0.158955,51.52
-1.1371,54.5663
-2.1026,54.9724
0.619463,51.6429
-3.50712,50.7243
-2.60851,51.468
-2.75126,53.7684
-2.58353,51.4514
-2.15279,57.1754
-0.170487,51.52
-0.403886,51.4778
-3.03877,53.8238
-0.248281,52.58
0.472932,51.763
-2.06288,52.6075
-2.18802,53.0352
-1.9876,52.4947
-0.122366,51.5369
-0.761593,50.8369
-2.97168,53.4116
1.30769,52.6183
-1.84679,52.4498
-1.33367,53.4399
-1.96127,53.4437
-0.298401,51.4913
-2.36673,53.3047
-1.32213,53.7196
-2.09475,53.4824
-0.404002,51.4786
-0.334209,53.7535
-1.85788,52.4335
-1.78038,53.6627
-1.10363,51.255
-0.120158,51.454
-1.92093,52.546
-1.15168,52.6257
-2.59209,51.4343
-2.55664,53.2761
-1.03241,51.4596
-1.11434,52.9888
-0.081408,51.5748
-0.102754,51.4953
-0.8166,51.3386
-1.97439,50.6101
-0.836596,51.286
-2.15958,51.9913
-4.21095,55.8631
-1.44094,53.8107
-1.87029,52.465
1.72415,52.6063
-0.092444,51.0022
-2.60527,53.5435
-0.24418,51.9822
-2.11879,53.7261
-4.74816,55.9449
-1.35608,50.9606
-2.81578,53.5511
-1.30365,54.5406
-1.96345,52.4855
-1.4655,53.2989
-0.221892,51.4621
0.589616,51.3672
-2.24688,53.4698
-0.371523,51.5333
-1.53181,53.8199
-0.477528,52.1434
-0.217156,51.5946
-1.00832,51.4622
-3.0258,53.4787
-1.20718,52.9872
-0.338381,51.7541
-1.52196,53.6439
-3.1334,51.5083
-0.648066,51.5283
-1.69213,50.7435
-0.321584,53.7582
-1.4954,55.0451
-0.176691,51.5415
-4.36435,55.8416
-1.84407,52.6784
-2.15641,53.6126
-1.47285,50.9216
-1.21322,51.7345
-2.25834,53.4719
-0.088242,51.491
-2.47258,52.6958
-1.17916,50.8429
-0.002787,50.876
-0.424102,51.5013
-1.74422,53.7852
-0.128464,51.5113
-1.48005,53.8043
-1.78033,52.5281
-1.08637,52.9658
-1.24434,54.5796
-0.15382,52.7869
-2.46583,53.1167
-0.097058,51.5698
-1.05845,53.4813
-1.41695,53.0517
-0.06427,51.5705
-0.178687,51.5385
0.663211,51.5606
-0.186618,51.4913
-1.50239,52.4315
-1.47326,53.5581
-1.71659,53.8097
-2.73038,51.4099
-1.50313,53.8044
-0.293009,51.5315
-1.50467,53.3766
-1.51863,55.1309
-0.016517,51.5072
-2.72367,53.3359
-2.73178,53.4678
-1.70447,53.8702
-0.104579,51.5347
0.654281,51.5435
-1.3504,51.0509
-0.276578,51.413
-1.80372,52.4727
-0.106572,51.5318
-0.174747,51.8991
-2.47249,50.5872
-0.02415,51.5273
-0.094005,51.4771
-0.418306,53.8566
-3.26118,51.7881
-3.10578,53.4019
-1.41135,53.3746
-1.50345,53.3907
-1.39683,52.5356
-1.59689,54.8512
-2.68218,53.756
-2.59002,51.4632
-4.16552,50.3696
-0.778614,53.4131
-1.57322,54.54
-1.3787,50.8979
-3.11299,55.9418
-2.01473,52.6032
-1.14304,50.7988
-1.13506,52.6219
-0.143574,50.8638
-1.43895,54.8964
-2.04498,52.5854
-0.212747,51.3682
-1.7607,53.7968
-1.48778,53.4687
-0.115529,51.5035
-0.406223,51.6295
-1.87487,52.5107
-1.13666,52.6307
-2.23999,53.3712
1.40688,51.3491
-0.488419,51.9033
-0.152886,51.5239
-0.412116,50.8357
-1.9973,52.7175
-1.44795,53.2524
-4.25298,55.8519
-1.47753,53.3706
-1.46844,53.3767
-0.216304,51.5574
-0.393687,50.8141
-5.03428,51.7121
-4.11159,55.8669
-2.41512,53.5279
-0.630189,50.7944
-0.273511,51.5857
-3.54936,50.7207
-1.47568,52.92
-1.49605,52.433
-4.61134,55.4721
-0.398618,53.7788
-0.352505,51.5649
-0.494111,51.7591
-0.150453,50.952
-2.19789,51.8589
-1.51785,52.4297
0.278604,50.8017
-2.38288,51.3614
-0.932185,51.4491
-2.25461,53.503
-2.25683,53.3961
-1.62286,53.6943
-0.238472,51.5064
-2.85551,53.3579
-0.767845,50.826
0.030292,51.4645
-0.197836,51.4844
-2.938,53.4604
-0.024298,51.5272
-1.36081,50.906
-2.64572,53.5638
-4.11694,50.3841
-3.01277,53.3489
-2.19081,53.0249
-0.022853,51.4807
-2.51536,53.198
-1.77153,53.788
-2.23027,53.463
-1.75878,51.5593
-2.88325,53.4711
-2.10242,57.144
-0.228805,51.7663
-0.324362,51.0609
-0.133323,51.4735
-0.100198,51.3731
-0.119612,51.5163
